participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1333,1,2,120,40,P,H,"1,2,3,4",4,0.27773729999898933,0.27773729999898933,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,121,41,R,L,"1,2,3,4",4,0.2585703000004287,0.2585703000004287,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,122,42,P,H,"1,2,3,4",1,0.24031580000155373,0.24031580000155373,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,123,43,R,H,"1,2,3,4",1,0.23900529999809805,0.23900529999809805,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,124,44,P,H,"1,2,3,4",2,0.25388329999987036,0.25388329999987036,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,125,45,R,L,"1,2,3,4",3,0.2441648999993049,0.2441648999993049,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,126,46,P,H,"1,2,3,4",3,0.25057509999896865,0.25057509999896865,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,127,47,R,R,"1,2,3,4",3,0.24062190000040573,0.24062190000040573,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,128,48,P,H,"1,2,3,4",4,0.22291640000184998,0.22291640000184998,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,129,49,R,T,"1,2,3,4",3,0.2459484999999404,0.2459484999999404,j,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,129,49,R,T,"1,2,3,4",3,0.07989350000207196,0.32584200000201236,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,130,50,P,H,"1,2,3,4",1,0.17511549999835552,0.17511549999835552,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,131,51,R,L,"1,2,3,4",2,0.3055280999979004,0.3055280999979004,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,132,52,P,H,"1,2,3,4",2,0.22973610000190092,0.22973610000190092,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,133,53,R,R,"1,2,3,4",2,0.29299400000309106,0.29299400000309106,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,134,54,P,H,"1,2,3,4",3,0.24919930000032764,0.24919930000032764,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,135,55,R,L,"1,2,3,4",4,0.26408230000015465,0.26408230000015465,l,j,False,False,False,1,,NA,NA,NA,NA
1333,1,2,135,55,R,L,"1,2,3,4",4,0.03190019999965443,0.2959824999998091,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,136,56,P,H,"1,2,3,4",4,0.1959415999990597,0.1959415999990597,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,137,57,R,L,"1,2,3,4",2,0.2980442000007315,0.2980442000007315,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,138,58,P,H,"1,2,3,4",1,0.2627237000015157,0.2627237000015157,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,139,59,R,L,"1,2,3,4",4,0.24407029999929364,0.24407029999929364,l,l,True,False,False,1,,NA,NA,NA,NA
